username,date,variation,rating,comment
a*****a,2022-03-23 07:15:31,egg honey TRV,5,"Efektivitas:baik
Daya serap:baik
Kenyamanan:baik

Thanks buat toko ini pengemasan baik terus udah itu thanks juga buat bonus nya hhi"
eemarsin,2022-03-23 12:47:49,egg honey TRV,5,Baguss pengiriman cepatt ada free mask nyaa jugaa😭👍
iki_thyuli,2022-03-15 23:38:02,egg honey TRV,5,"Kenyamanan:nyaman bgt sm lucu bungkusanna suka
Efektivitas:bgs
Daya serap:lumayan seger cpt lembut

Sesuai lahh dgn harga segitu terjangkau tdk kapok saya membeli d toko ini sukaa👍"
n*****l,2022-03-04 15:46:17,creamy coffe TRV,5,"Kirain agak gede haha, tapi gpp juga sih. Sesuailah sama harga."
a*****a,2022-02-19 00:51:06,greentea clay TRV,5,"Daya serap:baik
Kenyamanan:bagus
Efektivitas:oks

Barang nya oke, paking nya baik pakai bublewrap, harga nya murah, pengiriman nya cuman 1 atau 2 hari aja, respon penjual baik, dapat bonus masker 1pcs"
fitriiaprianiiputrii,2022-02-15 19:21:27,greentea clay TRV,5,"Kenyamanan:nyaman banget
Efektivitas:pas
Daya serap:dingin

Suka banget kualitas sangat bagus bahan nya pas👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
kzolai9xwi,2022-02-15 22:29:01,greentea clay TRV,5,"Daya serap:lumayan cepat
Kenyamanan:oke lah
Efektivitas:bisa mencerahkan lebih cepat dn mengencangkan

Nggak nyangka sih bisa dapet gratisan satu makasih seller sukses trs yaa"
d*****6,2022-02-22 14:46:19,egg honey TRV,5,"Efektivitas:nyerappap
Daya serap:cepat keringg
Kenyamanan:nyaman di mukaa

Sukka masker.pengirimann agak lama sih suka lahhh stok banyak bgt dirumah karena memang sebagus itu lohh"
humaya_28,2022-02-06 10:11:30,egg honey TRV,5,"Kenyamanan:bagus
Efektivitas:good
Daya serap:good

Nxjjdkmxbhsbbxknchs jdnbdudnsljd kdjbdjdvdjmc"
e*****h,2022-02-07 14:26:47,creamy coffe TRV,5,"Efektivitas:okeee
Daya serap:blm cobaaa
Kenyamanan:okeeee

AKU BELI 6 DPT 1 FREE MASK senengggnyaa"
s*****n,2022-01-26 20:21:58,greentea clay TRV,5,"Kenyamanan:lumayan
Efektivitas:gk ngerti
Daya serap:cepat kerit

Suka aajaa"
azraghaisam,2021-12-24 23:34:59,egg honey TRV,5,"Daya serap:cpt
Kenyamanan:adeum
Efektivitas:melembabkan menghaluskan

Alhamdulillah amanah pembelian ke1,packingan aman sip,total lengkap 228pcs.Semoga rezeki Dewi bin Nandang alm.& AVENDER.id,kaya brlimpah brokah,seluas samudera, yg jauh didekatkan,yg dekat dimudahkn,dri langit diturunkan,dri perut bumi dikeluarkan,dri laut diangkat,kayakayakaya lahir bathin,amin2."
765rina_,2022-02-08 17:37:25,egg honey TRV,4,"Efektivitas:belum dicoba
Daya serap:belum dicoba
Kenyamanan:belum dicoba

saya mesan green tea 5 tapi yang datang hanya 4 tp nggak papa👍"
i*****8,2022-01-31 11:07:16,egg honey TRV,5,"Efektivitas:bagus
Daya serap:bagus
Kenyamanan:bagus

Masker Lea di sini murah banget klau utk jual lgi boleh belanja disini bakal jdi langganan ak dah dan pengiriman nya cepat . Kemasan baru mewah banget . Suka 😍 . Next bakal order disini lgi"
silviyulyanti,2022-01-29 18:49:37,vanilla milk TRV,4,"Efektivitas:lembut diwajah
Daya serap:gampang menyerap dan cepet kering
Kenyamanan:okeee

Baguss"
ywrneif4up,2022-01-23 14:59:38,greentea clay TRV,5,"Efektivitas:bagus
Daya serap:bagus
Kenyamanan:bagus

Barangnya bagus, pengemasan rapih, bonusnya juga bener banyak, the best"
nengmarinurasshofawalmarwah,2021-12-21 01:04:32,egg honey TRV,5,"Daya serap:blm dicoba
Kenyamanan:blmm tau
Efektivitas:okke

Alhamdulillah mkshh banyakkk aka smga makin berkah selalu dan tetap amanah Aamiin yarobbal'alamin 💙💙💙😇😇😇"
masbambang179,2022-01-18 19:26:37,greentea clay TRV,5,"Kenyamanan:nyaman banget no debat!💗🌼
Efektivitas:sangat bagus!🌼
Daya serap:enak banget pas di aplikasikan ke muka!💗

Masker ini tu nyaman banget di pake and pasti bakalan dapat hasil yang bagus deh, muka jadi terasa lebih cerah dan mulus menghapus noda hitam dan belas jerawat!💗🌼"
wie.93,2022-01-07 12:50:37,ice sorbet TRV,5,"Efektivitas:_
Daya serap:_
Kenyamanan:_

Terimakasih paket udah Dateng kmaren maaf baru sempet beri penilaian,, terimakasih juga hadiah nya🙏"
oonkomariaah,2022-01-20 18:25:42,greentea clay TRV,3,"Kenyamanan:baik
Efektivitas:bagus
Daya serap:bagus

Mask nya aman packing nya juga aman, tapi yang masker varian milk atas nya kesobek :( ga tau kenapa akhirnya tumpah di dalem packing :("
jane_arleyne,2021-12-22 12:56:58,egg honey TRV,5,"Efektivitas:bagus 
Daya serap:bagus
Kenyamanan:nyaman

Bagus bngt kemas agak lama tapi kirim cpt bngt dan di kasi free spatula 4 sama masker susu 5g 2 dan penjual ramah"
v*****l,2022-01-04 09:01:33,egg honey TRV,4,"Efektivitas:baru juga nyoba
Daya serap:bagus
Kenyamanan:bagus"
n*****3,2022-01-03 21:05:14,ice sorbet TRV,5,"Efektivitas:blum coba
Daya serap:blm coba
Kenyamanan:blm cobaa

Baguss bgtt,dapet spatula nya jugaa,pengiriman lumayan lama tapii gpp makasii yaps🤙🤩🤩🤩"
prmtsa,2022-01-03 15:53:42,greentea clay TRV,5,"Kenyamanan:okeeeeeeeeee
Efektivitas:baik
Daya serap:bagus

Thnx u"
melissahaluruk99,2022-01-24 12:55:47,chocolate mel TRV,4,"Efektivitas:yg masker milk 5 g itu gratis dari toko nya 💖🙏 makasih ya semoga cocok sama masker nya...
Daya serap:belum coba...  kemasan nya gemes 💖
Kenyamanan:belum dicoba

Semoga aja cocok ya...  🙏"
9rpbngf4cs,2021-12-08 11:53:39,egg honey TRV,5,"Daya serap:cepat 
Efektivitas:cepat kering dan meresap ke wajah 
Kenyamanan:nyaman gak panas 

Dah tiga kali pesan di toko ini bagus banget suka banget rekomendasi banget adminnya ramah walau pengiriman agak lama tapi gak mengecewakan makasih ya min dah datang nih barang nya oke banget deh pkok nuya"
a*****i,2021-12-17 15:19:41,egg honey TRV,5,"Makasih paketnya udah sampe👍🏻pengemasannya lumayan lama tp pengirimannya cepet 👍🏻untuk packingan nya gapake bubble wrap tp msh aman sih ga knp²,jumlah nya pas sesuai orderan,abg kurir nya udh langganan jg,dapet free mask nya jg hehe makasih sekali lg🤗🥰"
m*****h,2021-10-31 13:55:09,egg honey TRV,5,"Daya serap:Cepat
Efektivitas:Bagus
Kenyamanan:Dingin

Makaasih kakaka paketnya udah sampeeee cepet bangettt cuman proses sehari aja hihi next bakalan order lagi dong, respon chat cepett seller baik bangett recomeded parahh"
hariatisilitonga,2021-12-30 15:25:50,greentea clay TRV,5,"Efektivitas:gud 👌
Daya serap:blm coba
Kenyamanan:blm coba

Packing nya rapih, barang sesuai pesenan, mas paketnya bageur 👌🤗"
s*****t,2021-12-15 00:24:12,egg honey TRV,5,"Daya serap:Belum tau
Efektivitas:Belum dipakai
Kenyamanan:Belum tau

Packing rapi dan aman. Walaupun ada bbrapa yg kemasannya rusak dibgian tepinya tpi isinya masih aman gk bocor. Jumlah yg dipesan sesuai dngn yg dikirim, gk ada yang kurang. Lumayan dapat bonus satu masker 5gram yg bengkuang, makasih kak."
nandasetiawan080390,2021-12-24 01:35:06,egg honey TRV,5,"Efektivitas:blm tau
Daya serap:blm tau
Kenyamanan:blm tau

Barang sesuai semua tidak ada yg kurang...bonusnya dikasih masker ukuran 5gr .. thanks"
