username,date,variation,rating,comment
mamaebima_77,2022-03-23 13:37:15,DB SACHET MAGENTA,5,"Harga:Murah
Bahan:Tebal
Kualitas:Bagus

Bagus ... proses pengiriman cepet dan Peking rapi 👍"
c*****e,2022-03-12 17:31:15,FILTCARE MATCHA,5,"Bahan:lumayan
Kualitas:baik
Harga:8.000

Bagus sesuai pesanan, bisa lah dipesan lagi"
diahazr,2022-03-12 12:42:11,DB SACHET CREAM,5,"Kualitas:sangat bagus 
Harga:terjangkau
Bahan: bagus dan tebal

Pengiriman cepat banget sore baru pesen pagi udah sampai, kurir ramah, maskernya bagus bahan tebal, dan harga pelajar, sangat memuaskan, Pengiriman cepat banget sore baru pesen pagi udah sampai, kurir ramah, maskernya bagus bahan tebal, dan harga pelajar, sangat memuaskan,"
s*****3,2022-03-04 20:50:15,DB SACHET PINK POWDE,5,"Bahan:tebal
Kualitas:baik
Harga:murah

Ga pernah kecewa belanja dsni. Bagussss.. 
Makasih seller"
auliyaaliyah385,2022-03-22 16:16:48,DB SACHET PINK NUDE,5,"Bahan:bagus
Kualitas:baik
Harga:terjangkau

Bagus...murah udah beberapa kali beli disini."
devilila_,2022-03-17 12:43:55,DB SACHET MATCHA,5,"Bahan:Halus
Kualitas:tebel
Harga:sesuai

Pengiriman cepat barangnya sesuai"
syafaatululla,2022-03-06 17:22:35,DB SACHET MATCHA,5,"Harga:murah banget pas dikantong makane beli 2 langsung
Bahan:lembut bagus nyaman
Kualitas:bagus baik"
heni_ch4m,2022-03-07 20:29:03,DB SACHET TANGERINE,5,"Bahan:bagus
Kualitas:bagus
Harga:terjangkau

Swmoga sering2 promo ya min, pesan sabtu datang senin, thanks seller and shopee"
fifigym,2022-02-24 17:47:40,DB SACHET TANGERINE,5,"Kualitas:bagooosss
Harga:okkaaayyyy
Bahan:gerek geh

pengiriman super cepat"
eka1903,2022-03-04 14:44:15,DB SACHET GRAY,5,"Pengiriman sangat cepat,pengemasan rapi,harga murah tapi bahan tidak murahan,terimakasih,buat langganan nih"
dw_arum_stwti,2022-03-05 12:19:30,DB SACHET MATCHA,5,"Harga:murah
Bahan:kaku
Kualitas:lumayan

Alhamdulillah paket udah datang, pengiriman lumayan cepet, harga murah, tapi kualitas ga sebagus yang dulu beli di toko² , ini maskernya agak kaku dan ada yang putus tali maskernya, tapi gapapa lah sesuai harga, warna sesuai, dah bagus, Terima kasih 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
erlina_238,2022-03-02 02:01:05,DB SACHET PINK NUDE,4,"Bahan:bagus, lumayan tebal
Kualitas:bagus
Harga:terjangkau

Pengemasan baik, pengiriman cepat, produk sampai dalam keadaan baik dan lengkap, bahan memuaskan dan nyaman saat digunakan, harga terjangkau"
_sonya29,2022-03-09 15:00:57,DB SACHET PINK NUDE,5,"Bahan:tebal
Kualitas:baik
Harga:memuaskan lah

Alhamdulillah pengemasannya rapi"
u8pz35xnmj,2022-02-16 22:08:53,DB SACHET PINK NUDE,5,"Bahan:Oke
Kualitas:Oke
Harga:Murah, pas dikantong...  Warnanya lucu, gk norak..."
